Count,Time difference,Running average latency
1,0.0014765262603759766,0.0014765262603759766
2,0.0015604496002197266,0.0015184879302978516
3,0.001573324203491211,0.0015367666880289714
4,0.0018663406372070312,0.0016191601753234863
5,0.0021178722381591797,0.001718902587890625
6,0.0020651817321777344,0.0017766157786051433
7,0.0055925846099853516,0.00232175418308803
8,0.0060405731201171875,0.002786606550216675
9,0.004645109176635742,0.0029931068420410156
10,0.005755901336669922,0.003269386291503906
11,0.002492666244506836,0.0031987753781405363
12,0.005966901779174805,0.003429452578226725
13,0.005565643310546875,0.003593774942251352
14,0.00743412971496582,0.0038680859974452426
15,0.005598306655883789,0.003983434041341146
16,0.0018477439880371094,0.0038499534130096436
17,0.0016856193542480469,0.0037226396448471967
18,0.0017936229705810547,0.003615472051832411
19,0.0016484260559082031,0.003511943315204821
20,0.0017881393432617188,0.003425753116607666
21,0.0019373893737792969,0.003354878652663458
22,0.0016858577728271484,0.003279014067216353
23,0.0017642974853515625,0.0032131568245265794
24,0.0018513202667236328,0.0031564136346181235
25,0.003957986831665039,0.0031884765625
26,0.00164794921875,0.0031292255108173075
27,0.0019185543060302734,0.003084385836565936
28,0.0015442371368408203,0.0030293805258614676
29,0.001861572265625,0.002989111275508486
30,0.00176239013671875,0.0029482205708821615
31,0.0032439231872558594,0.0029577593649587324
32,0.0017206668853759766,0.0029191002249717712
33,0.0017938613891601562,0.0028850020784320254
34,0.001661539077758789,0.0028490178725298714
35,0.0019652843475341797,0.00282376834324428
36,0.0018267631530761719,0.0027960737546284995
37,0.001764535903930664,0.0027681943532582875
38,0.0015554428100585938,0.0027362798389635587
39,0.0017228126525878906,0.002710293500851362
40,0.0016014575958251953,0.002682572603225708
41,0.001844167709350586,0.0026621237033750953
42,0.0017783641815185547,0.0026410818099975586
43,0.0020875930786132812,0.0026282099790351336
44,0.0016298294067382812,0.0026055195114829325
45,0.0017185211181640625,0.0025858084360758466
46,0.0032455921173095703,0.002600151559580928
47,0.003196239471435547,0.0026128342811097497
48,0.0025794506072998047,0.002612138787905376
49,0.0017859935760498047,0.0025952786815409763
50,0.0015716552734375,0.002574806213378907
51,0.0018301010131835938,0.002560204150629979
52,0.0020220279693603516,0.002549854608682486
53,0.0017740726470947266,0.0025352172131808304
54,0.0017023086547851562,0.0025197929806179474
55,0.0017523765563964844,0.0025058399547230117
56,0.0018968582153320312,0.0024949652808053157
57,0.0043087005615234375,0.002526785198010897
58,0.0022873878479003906,0.00252265765749175
59,0.002070903778076172,0.002515000812077927
60,0.0020797252655029297,0.00250774621963501
61,0.005799293518066406,0.002561706011412574
62,0.0031652450561523438,0.002571440512134183
63,0.005715608596801758,0.0026213479420495417
64,0.006109476089477539,0.002675849944353104
65,0.0024445056915283203,0.0026722908020019535
66,0.0022170543670654297,0.002665393280260491
67,0.0023801326751708984,0.0026611356592890047
68,0.001912832260131836,0.002650131197536693
69,0.008153915405273438,0.0027298961860546173
70,0.005131959915161133,0.0027642113821847105
71,0.0018565654754638672,0.0027514276370196283
72,0.0017998218536376953,0.0027382108900282126
73,0.0016789436340332031,0.0027237003796721166
74,0.0016961097717285156,0.002709814020105311
75,0.003587007522583008,0.0027215099334716806
76,0.0016224384307861328,0.002707048466331081
77,0.0017628669738769531,0.002694786369026482
78,0.0017635822296142578,0.002682847854418633
79,0.0023958683013916016,0.0026792152018486706
80,0.0016973018646240234,0.0026669412851333626
81,0.0018312931060791016,0.0026566246409475075
82,0.0017981529235839844,0.0026461554736625864
83,0.0017020702362060547,0.002634780952729375
84,0.001964569091796875,0.0026268022400992262
85,0.0017502307891845703,0.0026164896347943482
86,0.0017948150634765625,0.0026069352793139087
87,0.0019207000732421875,0.0025990475183245787
88,0.005146503448486328,0.002627995881167326
89,0.0021514892578125,0.002622641874163339
90,0.0017712116241455078,0.00261318153805203
91,0.0017087459564208984,0.0026032426855066328
92,0.0015583038330078125,0.0025918846545012106
93,0.0052471160888671875,0.0026204355301395546
94,0.0015969276428222656,0.0026095471483595836
95,0.0016965866088867188,0.002599937037417764
96,0.0015017986297607422,0.0025884980956713366
97,0.001430511474609375,0.0025765600892686358
98,0.0018048286437988281,0.0025686852786005764
99,0.0012199878692626953,0.0025550620724456483
100,0.0016558170318603516,0.0025460696220397953
