Count,Time difference,Running average latency
1,0.042113304138183594,0.042113304138183594
2,1.051424264907837,0.5467687845230103
3,0.0385897159576416,0.3773757616678874
4,0.09235143661499023,0.3061196804046631
5,0.09360098838806152,0.26361594200134275
6,0.13696622848510742,0.24250765641530356
7,0.10995101928710938,0.22357099396841867
8,0.09266281127929688,0.20720747113227844
9,0.12520098686218262,0.19809563954671225
10,0.149583101272583,0.1932443857192993
11,0.12738537788391113,0.18725720318880948
12,0.11414146423339844,0.18116422494252524
13,0.14388465881347656,0.17829656600952148
14,0.11261844635009766,0.17360527174813406
15,0.11191225051879883,0.16949240366617838
16,0.10927081108093262,0.16572855412960052
17,0.11016607284545898,0.1624601728775922
18,0.10922718048095703,0.15950278441111246
19,0.08656716346740723,0.1556640675193385
20,0.08752155303955078,0.15225694179534913
21,0.0844109058380127,0.1490261781783331
22,0.08948016166687012,0.1463195410641757
23,0.0849008560180664,0.14364916345347528
24,0.09675025939941406,0.14169504245122275
25,0.1115560531616211,0.14048948287963867
26,0.10067319869995117,0.13895808733426607
27,0.10062909126281738,0.13753849488717537
28,0.10094141960144043,0.13623145648411342
29,0.1132512092590332,0.1354390341660072
30,0.10656929016113281,0.13447670936584472
31,0.11216092109680176,0.13375684522813366
32,0.09435105323791504,0.13252541422843933
33,0.0914757251739502,0.13128148425709119
34,0.10064387321472168,0.13038037804996266
35,0.0971827507019043,0.1294318744114467
36,0.09533452987670898,0.12848472595214844
37,0.10884404182434082,0.1279538966513969
38,0.0988616943359375,0.1271883123799374
39,0.09838390350341797,0.12644973779336
40,0.10571861267089844,0.12593145966529845
41,0.10381412506103516,0.12539201247982862
42,0.13774871826171875,0.12568621976034983
43,0.13352179527282715,0.1258684424466865
44,0.09534788131713867,0.12517479333010587
45,0.12085747718811035,0.12507885297139484
46,0.09085702896118164,0.12433490027552063
47,0.10258078575134277,0.12387204677500621
48,0.10416913032531738,0.12346156934897103
49,0.1389763355255127,0.12377819723012494
50,0.09969830513000488,0.12329659938812254
51,0.09863519668579102,0.12281304247239055
52,0.09697961807250977,0.12231624584931591
53,0.08558392524719238,0.12162318319644566
54,0.11961078643798828,0.12158591658980757
55,0.09218692779541016,0.12105138952081852
56,0.10888218879699707,0.120834082365036
57,0.09249472618103027,0.1203369006775973
58,0.1086266040802002,0.12013499901212493
59,0.08068346977233887,0.11946632902500992
60,0.09012651443481445,0.11897733211517332
61,0.0947566032409668,0.11858027098608798
62,0.09826779365539551,0.11825265038398003
63,0.09883451461791992,0.11794442600674097
64,0.10126757621765137,0.11768385022878645
65,0.09918522834777832,0.11739925604600171
66,0.09096693992614746,0.1169987664078221
67,0.09758448600769043,0.11670900102871566
68,0.14191532135009766,0.11707968220991245
69,0.10808205604553223,0.11694928183071855
70,0.11972618103027344,0.11698895181928362
71,0.09015464782714844,0.11661100387573242
72,0.09476804733276367,0.1163076294793023
73,0.11436200141906738,0.116280977040121
74,0.11202740669250488,0.11622349635974781
75,0.10002899169921875,0.11600756963094075
76,0.1425933837890625,0.11635738297512657
77,0.10107541084289551,0.11615891580457811
78,0.09419417381286621,0.11587731654827411
79,0.09986543655395508,0.11567463452302956
80,0.1054849624633789,0.11554726362228393
81,0.10398364067077637,0.11540450284510483
82,0.09973025321960449,0.115213353459428
83,0.10197806358337402,0.11505389213562012
84,0.11257386207580566,0.11502436796824138
85,0.10880446434020996,0.114951192631441
86,0.12311077117919922,0.11504607145176378
87,0.07769894599914551,0.11461679414771068
88,0.10486698150634766,0.11450600082224066
89,0.10002684593200684,0.11434331368864252
90,0.09685873985290527,0.11414904064602321
91,0.10461139678955078,0.11404423137287517
92,0.1068572998046875,0.11396611255148183
93,0.10995674133300781,0.11392300103300361
94,0.10674118995666504,0.11384659878751065
95,0.13158559799194336,0.11403332509492572
96,0.09935665130615234,0.11388044307629268
97,0.09607648849487305,0.11369689715277288
98,0.10243368148803711,0.11358196638068374
99,0.11413359642028809,0.11358753840128581
100,0.09254789352416992,0.11337714195251465
101,0.09600043296813965,0.11320509532890698
102,0.10536718368530273,0.11312825305789125
103,0.09826445579528809,0.11298394434660383
104,0.0997922420501709,0.11285710105529198
105,0.0945272445678711,0.11268253099350702
106,0.12002801895141602,0.1127518280497137
107,0.1250920295715332,0.11286715703589895
108,0.1004021167755127,0.11275173999645093
109,0.09384012222290039,0.11257823891595962
110,0.09915947914123535,0.11245625019073487
111,0.09815526008605957,0.1123274124420441
112,0.10981035232543945,0.11230493869100298
113,0.09943795204162598,0.11219107155251291
114,0.10024118423461914,0.11208624797954894
115,0.12141919136047363,0.11216740400894828
116,0.09360933303833008,0.11200742063851192
117,0.10455846786499023,0.11194375437549037
118,0.10546040534973145,0.11188881073967885
119,0.09801602363586426,0.11177223269678965
120,0.09361553192138672,0.11162092685699462
121,0.10068273544311523,0.11153052858084686
122,0.1166067123413086,0.11157213664445721
123,0.09422850608825684,0.11143113151798403
124,0.10764026641845703,0.11140056002524591
125,0.0887293815612793,0.11121919059753418
126,0.08821797370910645,0.11103664125714983
127,0.12645602226257324,0.11115805370601144
128,0.08951163291931152,0.11098894104361534
129,0.10299944877624512,0.11092700699503108
130,0.100738525390625,0.11084863405961257
131,0.10036277770996094,0.11076858935465339
132,0.10598421096801758,0.11073234406384555
133,0.09752440452575684,0.1106330362477697
134,0.10137534141540527,0.1105639489729013
135,0.09363961219787598,0.11043858351530852
136,0.11965799331665039,0.11050637329325956
137,0.10726642608642578,0.11048272404357465
138,0.09771227836608887,0.11039018458214359
139,0.10529971122741699,0.11035356247167794
140,0.09935808181762695,0.110275023324149
141,0.11043906211853027,0.11027618671985383
142,0.09333992004394531,0.11015691723622067
143,0.10196399688720703,0.11009962408692686
144,0.0978691577911377,0.11001469029320611
145,0.11235666275024414,0.11003084182739258
146,0.08901691436767578,0.10988691081739452
147,0.1089012622833252,0.10988020572532602
148,0.1001434326171875,0.10981441671783859
149,0.09896254539489746,0.10974158536667791
150,0.09811997413635254,0.10966410795847575
151,0.1149601936340332,0.10969918137354566
152,0.10330820083618164,0.10965713544895775
153,0.09108805656433105,0.10953576892030005
154,0.08665275573730469,0.10938717792560528
155,0.08882403373718262,0.10925451247922836
156,0.08874368667602539,0.10912303282664372
157,0.09027314186096191,0.1090029698268623
158,0.10301899909973145,0.10896509659441211
159,0.08986020088195801,0.10884494001760422
160,0.10004949569702148,0.10878996849060059
161,0.092498779296875,0.10868878098008056
162,0.1028289794921875,0.10865260936595776
163,0.09460997581481934,0.10856645823987715
164,0.10351061820983887,0.10853562994701106
165,0.0947725772857666,0.10845221750663989
166,0.10078167915344238,0.10840600944427123
167,0.09783530235290527,0.10834271179701754
168,0.09254670143127441,0.10824868792579287
169,0.09477686882019043,0.10816897301984256
170,0.0948026180267334,0.10809034740223604
