Count,Time difference,Running average latency
1,0.04149961471557617,0.04149961471557617
2,0.056661128997802734,0.04908037185668945
3,1.0587677955627441,0.38564284642537433
4,0.05135846138000488,0.302071750164032
5,0.014619112014770508,0.2445812225341797
6,0.014106512069702148,0.2061687707901001
7,0.033884286880493164,0.18155670166015625
8,0.020435094833374023,0.16141650080680847
9,0.017697572708129883,0.1454477310180664
10,0.026799917221069336,0.1335829496383667
11,0.027698516845703125,0.12395709211176092
12,0.028202533721923828,0.11597754557927449
13,0.018965959548950195,0.10851511588463417
14,0.020635366439819336,0.10223799092429024
15,0.018291473388671875,0.09664155642191569
16,0.01994800567626953,0.0918482095003128
17,0.018138647079467773,0.08751235288732193
18,0.02413177490234375,0.08399120966593425
19,0.017707347869873047,0.0805025853608784
20,0.0156404972076416,0.07725948095321655
21,0.01580500602722168,0.07433307738531203
22,0.016587257385253906,0.07170826738530939
23,0.016141414642333984,0.06929231726604959
24,0.017069578170776367,0.06711636980374654
25,0.02436661720275879,0.06540637969970703
26,0.03984951972961426,0.06442342354701115
27,0.024591684341430664,0.06294817394680446
28,0.02666473388671875,0.0616523368018014
29,0.02528548240661621,0.06039830733989846
30,0.03115677833557129,0.05942358970642089
31,0.03963971138000488,0.05878540008298812
32,0.04195380210876465,0.05825941264629363
33,0.01938343048095703,0.05708135258067737
34,0.017150402069091797,0.05590691285974838
35,0.025414466857910156,0.05503570011683871
36,0.01683974266052246,0.05397470129860771
37,0.01727128028869629,0.05298271694698848
38,0.03672528266906738,0.05255488972914845
39,0.023962736129760742,0.051821757585574404
40,0.026066064834594727,0.05117786526679992
41,0.0360715389251709,0.050809418282857746
42,0.030561447143554688,0.05032732373192196
43,0.02197432518005371,0.049667951672576184
44,0.054917335510253906,0.049787255850705224
45,0.023148059844970703,0.049195273717244456
46,0.0195770263671875,0.048551398774851914
47,0.018665790557861328,0.047915534770235094
48,0.017826318740844727,0.047288676102956125
49,0.020198822021484375,0.04673582193802813
50,0.042940616607666016,0.04665991783142089
51,0.024200916290283203,0.04621954525218289
52,0.017376422882080078,0.04566486982198861
53,0.027365922927856445,0.045319606673042724
54,0.01690196990966797,0.04479335414038763
55,0.021995067596435547,0.044378839839588506
56,0.0197293758392334,0.04393867083958216
