Count,Time difference,Running average latency
1,6.215970039367676,6.215970039367676
2,3.2124745845794678,4.714222311973572
3,0.2110147476196289,3.213153123855591
4,0.000812530517578125,2.4100679755210876
5,0.0011029243469238281,1.928274965286255
6,0.001016855239868164,1.6070652802785237
7,0.0012028217315673828,1.3776563576289587
8,0.001378774642944336,1.2056216597557068
9,0.0015368461608886719,1.0718344582451715
10,0.0018198490142822266,0.9648329973220825
11,0.0017566680908203125,0.8772806037556041
12,0.002096891403198242,0.8043486277262369
13,0.002420186996459961,0.7426618245931772
14,0.002401590347290039,0.6897860935756138
15,0.005938053131103516,0.6441962242126464
16,0.006197214126586914,0.6043212860822678
17,0.0049648284912109375,0.5690650238710291
18,0.00609278678894043,0.5377887884775797
19,0.004004001617431641,0.5096948523270456
20,0.006181955337524414,0.4845192074775695
21,0.006064176559448242,0.4617356345767066
22,0.005148410797119141,0.4409816698594526
23,0.005690813064575195,0.4220559804335884
24,0.0039026737213134766,0.4046329259872436
25,0.0020422935485839844,0.3885293006896972
26,0.0027093887329101562,0.37369007330674386
27,0.001954317092895508,0.3599220823358606
28,0.0019230842590332031,0.3471364038331167
29,0.002079486846923828,0.3352378894542825
30,0.0019297599792480469,0.32412761847178134
31,0.0029506683349609375,0.31376707169317425
32,0.001878499984741211,0.3040205538272857
33,0.005335330963134766,0.294969486467766
34,0.0019919872283935547,0.28635250119601974
35,0.002002716064453125,0.2782282216208321
36,0.0026140213012695312,0.2705722716119554
37,0.0021555423736572266,0.26331776541632573
38,0.0019669532775878906,0.25644011246530635
39,0.002380847930908203,0.2499257723490397
40,0.0018258094787597656,0.24372327327728271
41,0.0029854774475097656,0.23785161972045898
42,0.0018260478973388672,0.23223196324847994
43,0.0020318031311035156,0.226878471152727
44,0.0021085739135742188,0.22177006439729172
45,0.001861572265625,0.216883209016588
46,0.0019278526306152344,0.21221026648645816
47,0.0018591880798339844,0.20773471162674276
48,0.0019068717956542969,0.20344663163026175
49,0.002012491226196289,0.19933573080568898
50,0.0021626949310302734,0.1953922700881958
51,0.002330303192138672,0.19160674132552802
52,0.002243518829345703,0.1879651408929091
53,0.0018923282623291016,0.18445433310742648
54,0.003407001495361328,0.18110160474424009
55,0.002142667770385742,0.17784780589017002
56,0.0027430057525634766,0.17472093445914133
57,0.002217531204223633,0.17169455896344102
58,0.0019106864929199219,0.16876725081739755
59,0.0018551349639892578,0.16593823190462792
60,0.0007302761077880859,0.1631847659746806
61,0.0019812583923339844,0.16054208552251098
62,0.0017921924591064453,0.15798160337632702
63,0.001898050308227539,0.15550408666096036
64,0.0020759105682373047,0.15310677140951157
65,0.004959583282470703,0.15082758389986478
66,0.0021657943725585938,0.14857513254339044
67,0.002223491668701172,0.1463907796945145
68,0.001817464828491211,0.14426470153472004
69,0.006872892379760742,0.1422735158947931
70,0.003531217575073242,0.14029148306165423
71,0.0065000057220458984,0.13840709605687102
72,0.006384134292602539,0.13657344381014505
73,0.002665996551513672,0.13473909521756106
74,0.00252532958984375,0.13295242270907837
75,0.002705097198486328,0.13121579170227046
76,0.0020678043365478516,0.12951647607903727
77,0.006961345672607422,0.1279248510088239
78,0.0052073001861572266,0.12635154907519996
79,0.0020101070404052734,0.12477760677096206
80,0.002138376235961914,0.12324461638927456
81,0.0018453598022460938,0.12174586013511371
82,0.0021202564239501953,0.12028701130936781
83,0.001142263412475586,0.11885153241904381
84,0.0022687911987304688,0.11746364264261151
85,0.0019030570983886719,0.11610410634209124
86,0.0019779205322265625,0.11477705766988351
87,0.0020494461059570312,0.11348133799673493
88,0.002713918685913086,0.11222261732274831
89,0.0019218921661376953,0.1109832833322246
90,0.0030062198638916016,0.10978353818257645
91,0.0018749237060546875,0.10859772923228501
92,0.0020782947540283203,0.10743990929230396
93,0.0019507408142089844,0.10630561715813089
94,0.0017824172973632812,0.10519366822344188
95,0.002092599868774414,0.10410839381970853
96,0.0037109851837158203,0.10306258747975028
97,0.001735687255859375,0.10201798026094729
98,0.001844644546508789,0.10099580336590198
99,0.0019125938415527344,0.09999496286565604
100,0.0021848678588867188,0.09901686191558834
