Count,Time difference,Running average latency
1,0.0010323524475097656,0.0010323524475097656
2,0.0011560916900634766,0.001094222068786621
3,0.0012803077697753906,0.0011562506357828777
4,0.0013337135314941406,0.0012006163597106934
5,0.00153350830078125,0.0012671947479248047
6,0.0017163753509521484,0.0013420581817626953
7,0.002030611038208008,0.001440422875540597
8,0.002069234848022461,0.00151902437210083
9,0.002457857131958008,0.001623339123196072
10,0.005795001983642578,0.0020405054092407227
11,0.006093502044677734,0.0024089596488259053
12,0.004686832427978516,0.002598782380421956
13,0.005997419357299805,0.0028602159940279447
14,0.0024518966674804688,0.002831050327845982
15,0.006232261657714844,0.0030577977498372397
16,0.0054666996002197266,0.003208354115486145
17,0.005103588104248047,0.003319838467766257
18,0.005311250686645508,0.0034304724799262155
19,0.0019347667694091797,0.003351751126741108
20,0.001998424530029297,0.0032840847969055178
21,0.0017807483673095703,0.0032124973478771393
22,0.0017499923706054688,0.003146019848910245
23,0.0018432140350341797,0.003089376117872155
24,0.0018150806427001953,0.0030362804730733237
25,0.0017018318176269531,0.002982902526855469
26,0.0018444061279296875,0.0029391142038198616
27,0.0017805099487304688,0.002896202935112847
28,0.004305362701416016,0.0029465300696236746
29,0.0016596317291259766,0.0029021542647789263
30,0.0016393661499023438,0.002860061327616374
31,0.0016832351684570312,0.0028220991934499434
32,0.0018737316131591797,0.002792462706565857
33,0.0022459030151367188,0.0027759002916740647
34,0.0018305778503417969,0.00274809669045841
35,0.0016932487487792969,0.002717958177839007
36,0.0018315315246582031,0.002693335215250651
37,0.0017275810241699219,0.0026672337506268478
38,0.0018002986907958984,0.002644419670104981
39,0.001964092254638672,0.0026269753774007163
40,0.0017228126525878906,0.0026043713092803954
41,0.0015940666198730469,0.0025797297314899726
42,0.0017516613006591797,0.002560013816470192
43,0.0016558170318603516,0.0025389859842699634
44,0.0019652843475341797,0.0025259473107077865
45,0.002604961395263672,0.002527703179253473
46,0.002155303955078125,0.002519607543945313
47,0.001916646957397461,0.0025067785952953585
48,0.0016939640045166016,0.0024898449579874677
49,0.0033304691314697266,0.0025070005533646567
50,0.0015163421630859375,0.002487187385559082
51,0.0027647018432617188,0.0024926288455140357
52,0.0018258094787597656,0.0024798053961533765
53,0.0016360282897949219,0.0024638850733918966
54,0.002520322799682617,0.002464930216471354
55,0.0019979476928710938,0.002456439625133168
56,0.0017859935760498047,0.002444467374256679
57,0.0017390251159667969,0.002432091194286681
58,0.0031948089599609375,0.00244524150059141
59,0.0018417835235595703,0.002435013399285785
60,0.004124164581298828,0.0024631659189860025
61,0.0028405189514160156,0.0024693520342717406
62,0.002007722854614258,0.0024619064023417812
63,0.0016756057739257812,0.0024494254399859716
64,0.005751609802246094,0.002501022070646286
65,0.0032529830932617188,0.0025125907017634467
66,0.008121967315673828,0.0025975812565196643
67,0.005803823471069336,0.0026454356179308534
68,0.003671407699584961,0.002660523442661061
69,0.0021965503692626953,0.0026537991952205048
70,0.0022156238555908203,0.0026475395475115096
71,0.0020542144775390625,0.002639182856385137
72,0.006429910659790039,0.0026918318536546496
73,0.00511932373046875,0.0027250851670356647
74,0.0019419193267822266,0.002714501844870078
75,0.0018188953399658203,0.0027025604248046876
76,0.0017604827880859375,0.0026901646664268092
77,0.001722574234008789,0.002677598556914887
78,0.003610849380493164,0.0026895633110633264
79,0.001703023910522461,0.0026770754705501506
80,0.0018417835235595703,0.0026666343212127684
81,0.0018045902252197266,0.0026559918015091506
82,0.0019371509552001953,0.0026472254497248954
83,0.0016715526580810547,0.0026354703558496683
84,0.0018062591552734375,0.002625598793938046
85,0.0018351078033447266,0.002616298899931066
86,0.0017638206481933594,0.0026063863621201624
87,0.0018970966339111328,0.002598233606623507
88,0.0029363632202148438,0.002602075988596136
89,0.0024983882904052734,0.0026009109582793848
90,0.0019702911376953125,0.002593904071384006
91,0.0038881301879882812,0.0026081263364016354
92,0.0016207695007324219,0.002597394196883492
93,0.001796722412109375,0.0025887848228536626
94,0.0017235279083251953,0.0025795799620608067
95,0.0016796588897705078,0.002570107108668277
96,0.005265951156616211,0.0025981888175010677
97,0.0016570091247558594,0.0025884859340707046
98,0.001711130142211914,0.0025795333239496967
99,0.0021505355834960938,0.0025752000134400643
100,0.0015263557434082031,0.0025647115707397457
