Count,Time difference,Running average latency
1,0.001836538314819336,0.001836538314819336
2,0.0017962455749511719,0.001816391944885254
3,0.0021533966064453125,0.0019287268320719402
4,0.002422332763671875,0.002052128314971924
5,0.009145498275756836,0.0034708023071289063
6,0.006146669387817383,0.003916780153910319
7,0.004925727844238281,0.004060915538242885
8,0.005906105041503906,0.004291564226150513
9,0.0024061203002929688,0.004082070456610786
10,0.005864381790161133,0.00426030158996582
11,0.005417823791503906,0.004365530881014737
12,0.004921436309814453,0.004411856333414714
13,0.005499601364135742,0.0044955290280855615
14,0.001779794692993164,0.00430154800415039
15,0.00173187255859375,0.004130236307779947
16,0.001737356185913086,0.003980681300163268
17,0.001691579818725586,0.0038460282718434046
18,0.0017333030700683594,0.0037286546495225686
19,0.0019497871398925781,0.0036350300437525693
20,0.0017139911651611328,0.0035389780998229974
21,0.0017771720886230469,0.0034550825754801427
22,0.0017654895782470703,0.0033782828937877303
23,0.003919839859008789,0.0034018288487973414
24,0.0016355514526367188,0.003328233957290649
25,0.0018684864044189453,0.0032698440551757807
26,0.0015153884887695312,0.0032023649949293864
27,0.0018362998962402344,0.003151769991274233
28,0.0017268657684326172,0.003100880554744175
29,0.001775503158569336,0.00305517788591056
30,0.0018019676208496094,0.003013404210408528
31,0.0017635822296142578,0.0029730873723183902
32,0.0016338825225830078,0.0029312372207641597
33,0.001953125,0.002901597456498579
34,0.0018010139465332031,0.0028692273532643035
35,0.0017383098602294922,0.00283691542489188
36,0.0014905929565429688,0.0027995175785488547
37,0.0017647743225097656,0.0027715515446018525
38,0.0015747547149658203,0.002740056891190378
39,0.0019097328186035156,0.0027187665303548174
40,0.0018770694732666016,0.002697724103927612
41,0.0020608901977539062,0.0026821915696306924
42,0.002057790756225586,0.0026673248835972375
43,0.0017311573028564453,0.002645553544510242
44,0.003301382064819336,0.0026604587381536308
45,0.003092050552368164,0.002670049667358398
46,0.0033004283905029297,0.002683753552644149
47,0.001813650131225586,0.0026652407138905627
48,0.0015845298767089844,0.0026427259047826133
49,0.0017139911651611328,0.0026237721345862565
50,0.0019469261169433594,0.0026102352142333986
51,0.0017495155334472656,0.002593358357747396
52,0.0017528533935546875,0.0025771948007436898
53,0.0017812252044677734,0.002562176506474333
54,0.0017268657684326172,0.00254670778910319
55,0.0044972896575927734,0.002582172913984819
56,0.002182483673095703,0.002575035606111799
57,0.002101421356201172,0.0025667265841835423
58,0.001688241958618164,0.0025515802975358635
59,0.008333921432495117,0.002649586079484325
60,0.0032262802124023438,0.0026591976483662924
61,0.0054438114166259766,0.0027048470544033362
62,0.0062046051025390625,0.002761294764857138
63,0.002783536911010742,0.0027616478147960847
64,0.002278566360473633,0.002754099667072296
65,0.002191781997680664,0.0027454486260047326
66,0.0018949508666992188,0.0027325622963182855
67,0.005961179733276367,0.0027807506162728837
68,0.005144596099853516,0.0028155130498549517
69,0.0019283294677734375,0.0028026553167813067
70,0.0017852783203125,0.002788121359688895
71,0.0016641616821289062,0.0027722909416950923
72,0.002197265625,0.0027643044789632163
73,0.0034329891204833984,0.0027734645425456844
74,0.0015909671783447266,0.0027574848484348607
75,0.0018019676208496094,0.002744744618733724
76,0.0017511844635009766,0.002731671458796451
77,0.0018849372863769531,0.0027206749111026913
78,0.0016582012176513672,0.002707053453494341
79,0.0017533302307128906,0.002694981007636348
80,0.0017292499542236328,0.0026829093694686894
81,0.0016663074493408203,0.0026703587284794563
82,0.0019378662109375,0.0026614258928996763
83,0.0017745494842529297,0.0026507406349641736
84,0.0016889572143554688,0.0026392908323378795
85,0.0018923282623291016,0.0026305030373965995
86,0.003919124603271484,0.002645487009092819
87,0.0016067028045654297,0.002633546960764918
88,0.0021598339080810547,0.0026281638578935108
89,0.0016818046569824219,0.0026175306084450715
90,0.0016407966613769531,0.0026066780090332033
91,0.005371570587158203,0.002637061443957654
92,0.0016393661499023438,0.002626216929891835
93,0.0020134449005126953,0.002619627983339371
94,0.001444101333618164,0.0026071223806827626
95,0.0014700889587402344,0.0025951536078202097
96,0.0014204978942871094,0.0025829176108042398
97,0.0012040138244628906,0.0025687021078522674
98,0.0028448104858398438,0.002571519540280712
99,0.0036346912384033203,0.0025822586483425563
100,0.0008313655853271484,0.0025647497177124024
