Count,Time difference,Running average latency
1,0.0019385814666748047,0.0019385814666748047
2,0.002032756805419922,0.0019856691360473633
3,0.0020437240600585938,0.00200502077738444
4,0.005747795104980469,0.0029407143592834473
5,0.005884885787963867,0.0035295486450195312
6,0.00472569465637207,0.0037289063135782876
7,0.005951642990112305,0.004046440124511719
8,0.0025131702423095703,0.00385478138923645
9,0.005810737609863281,0.004072109858194987
10,0.005789995193481445,0.004243898391723633
11,0.00497126579284668,0.004310022700916637
12,0.005364179611206055,0.004397869110107422
13,0.0018353462219238281,0.00420075196486253
14,0.0016171932220458984,0.004016212054661342
15,0.0017664432525634766,0.0038662274678548177
16,0.0016353130340576172,0.0037267953157424927
17,0.001699686050415039,0.0036075535942526426
18,0.0018434524536132812,0.0035095479753282336
19,0.001739501953125,0.0034163876583701686
20,0.001705169677734375,0.003330826759338379
21,0.0016489028930664062,0.0032507351466587613
22,0.004341840744018555,0.003300330855629661
23,0.0016717910766601562,0.0032295247782831607
24,0.00185394287109375,0.003172208865483602
25,0.0015687942504882812,0.0031080722808837892
26,0.0017654895782470703,0.0030564344846285307
27,0.0016865730285644531,0.003005698875144676
28,0.002045869827270508,0.002971419266292027
29,0.0017325878143310547,0.0029287009403623386
30,0.001781463623046875,0.002890459696451823
31,0.00164794921875,0.0028503787133001513
32,0.0018157958984375,0.0028180480003356934
33,0.001814126968383789,0.0027876261508826055
34,0.001974344253540039,0.002763706095078412
35,0.001581430435180664,0.002729926790509905
36,0.002496480941772461,0.002723442183600532
37,0.001528024673461914,0.0026911336022454337
38,0.0018725395202636719,0.002669591652719598
39,0.001836538314819336,0.002648231310722155
40,0.0020470619201660156,0.0026332020759582517
41,0.0016167163848876953,0.0026084097420297015
42,0.0017933845520019531,0.002589004380362374
43,0.0032279491424560547,0.0026038635608761807
44,0.003106832504272461,0.002615294673226096
45,0.002785205841064453,0.0026190704769558375
46,0.0022292137145996094,0.0026105953299480934
47,0.0015587806701660156,0.0025882162946335814
48,0.0017840862274169922,0.0025714635848999023
49,0.00196075439453125,0.002559000132035236
50,0.001837015151977539,0.002544560432434082
51,0.0016636848449707031,0.002527288362091663
52,0.0017940998077392578,0.0025131885822002706
53,0.0017118453979492188,0.0024980688994785524
54,0.004079341888427734,0.002527351732607241
55,0.0022521018981933594,0.0025223471901633524
56,0.0020551681518554688,0.0025140047073364258
57,0.0016605854034423828,0.0024990324388470568
58,0.0058956146240234375,0.0025575942006604425
59,0.00337982177734375,0.0025715302612821936
60,0.0058269500732421875,0.0026257872581481934
61,0.005861997604370117,0.002678839886774782
62,0.002467632293701172,0.0026754333126929497
63,0.0024046897888183594,0.002671135796440972
64,0.0024662017822265625,0.002667933702468872
65,0.0019268989562988281,0.0026565331679124097
66,0.006686687469482422,0.0027175961118755918
67,0.006135225296020508,0.002768605502683725
68,0.0018839836120605469,0.0027555963572333843
69,0.0017287731170654297,0.002740714860999066
70,0.0017852783203125,0.0027270657675606863
71,0.001627206802368164,0.0027115747962199468
72,0.003511667251586914,0.0027226871914333766
73,0.0016071796417236328,0.002707406266094887
74,0.0017426013946533203,0.0026943683624267574
75,0.0016400814056396484,0.0026803112030029295
76,0.001981496810913086,0.002671116276791221
77,0.0015888214111328125,0.0026570604993151376
78,0.0017938613891601562,0.0026459938440567404
79,0.0017857551574707031,0.002635104746758183
80,0.0017147064208984375,0.0026235997676849363
81,0.0019130706787109375,0.002614827803623529
82,0.0017626285552978516,0.00260443512986346
83,0.0017173290252685547,0.002593747104506895
84,0.0019080638885498047,0.0025855842090788343
85,0.005336761474609375,0.002617951000438017
86,0.0016334056854248047,0.0026065027991006543
87,0.0017559528350830078,0.0025967263627326353
88,0.002211332321166992,0.0025923468849875712
89,0.0016264915466308594,0.002581494577815024
90,0.005388021469116211,0.0026126782099405925
91,0.0016713142395019531,0.0026023335509247833
92,0.0016405582427978516,0.0025918794714886208
93,0.0015153884887695312,0.0025803042996314263
94,0.0014033317565917969,0.0025677833151310048
95,0.0014336109161376953,0.0025558446582994963
96,0.001233816146850586,0.0025420735279719033
97,0.002712726593017578,0.002543832837920828
98,0.0037353038787841797,0.0025559907056847395
99,0.0008146762847900391,0.0025384016711302478
100,0.002077341079711914,0.0025337910652160644
