Count,Time difference,Running average latency
1,0.0011718273162841797,0.0011718273162841797
2,0.0011591911315917969,0.0011655092239379883
3,0.001462697982788086,0.0012645721435546875
4,0.0017330646514892578,0.00138169527053833
5,0.0017435550689697266,0.0014540672302246094
6,0.001825094223022461,0.0015159050623575847
7,0.0020525455474853516,0.0015925679888044084
8,0.002440214157104492,0.001698523759841919
9,0.005891561508178711,0.0021644168429904515
10,0.0059392452239990234,0.0025418996810913086
11,0.004807233810424805,0.002747839147394354
12,0.005858898162841797,0.003007094065348307
13,0.0025544166564941406,0.002972272726205679
14,0.009881973266601562,0.003465822764805385
15,0.005617380142211914,0.003609259923299154
16,0.008040189743041992,0.003886193037033081
17,0.0061244964599609375,0.004017857944264132
18,0.0019178390502929688,0.0039011902279324
19,0.0017466545104980469,0.003787793611225329
20,0.0019421577453613281,0.003695511817932129
21,0.0023756027221679688,0.0036326590038481214
22,0.0018296241760253906,0.0035507028753107243
23,0.0018563270568847656,0.0034770343614661174
24,0.0018541812896728516,0.0034094154834747314
25,0.0018165111541748047,0.003345699310302734
26,0.0018055438995361328,0.003286462563734788
27,0.0039899349212646484,0.0033125170954951535
28,0.002405405044555664,0.003280120236533029
29,0.0018124580383300781,0.0032295111952156856
30,0.001621246337890625,0.0031759023666381838
31,0.0022170543670654297,0.0031449717860068042
32,0.0022335052490234375,0.0031164884567260742
33,0.0017924308776855469,0.0030763654997854523
34,0.0017445087432861328,0.0030371932422413547
35,0.001819610595703125,0.0030024051666259766
36,0.0017147064208984375,0.002966635757022434
37,0.0018839836120605469,0.00293737488823968
38,0.0018553733825683594,0.0029089011644062245
39,0.0017518997192382812,0.0028792344606839698
40,0.0016634464263916016,0.0028488397598266605
41,0.0017769336700439453,0.0028226957088563504
42,0.0016717910766601562,0.0027952932176135837
43,0.0019941329956054688,0.0027766615845436276
44,0.001964092254638672,0.0027581940997730603
45,0.002002716064453125,0.0027414056989881726
46,0.0016427040100097656,0.002717520879662555
47,0.0017066001892089844,0.002696011928801841
48,0.00327301025390625,0.002708032727241516
49,0.0015032291412353516,0.002683444898955676
50,0.002643585205078125,0.002682647705078125
51,0.0019049644470214844,0.002667399013743681
52,0.0015974044799804688,0.0026468221957866964
53,0.001817941665649414,0.0026311829405010873
54,0.002480745315551758,0.002628397058557581
55,0.0017337799072265625,0.0026121312921697443
56,0.0017788410186767578,0.0025972511087145123
57,0.0021746158599853516,0.0025898364552280357
58,0.0019228458404541016,0.0025783366170422785
59,0.004626750946044922,0.0026130555039745266
60,0.0022003650665283203,0.00260617733001709
61,0.002039670944213867,0.0025968903400858893
62,0.001753091812133789,0.0025832806864092427
63,0.005848407745361328,0.002635108100043403
64,0.003198862075805664,0.002643916755914688
65,0.005877494812011719,0.002693664110623873
66,0.0059604644775390625,0.002743161085880164
67,0.0025072097778320312,0.002739639424566013
68,0.0023190975189208984,0.0027334549847771138
69,0.0022721290588378906,0.0027267691017924876
70,0.0019409656524658203,0.0027155433382306782
71,0.006519317626953125,0.0027691176239873325
72,0.0051572322845458984,0.002802285883161757
73,0.0019147396087646484,0.002790127715019331
74,0.0018310546875,0.002777167268701502
75,0.0017724037170410156,0.002763770421346029
76,0.0017354488372802734,0.0027502398741872693
77,0.0036344528198242188,0.0027617231591955415
78,0.0016667842864990234,0.002747685481340458
79,0.0018544197082519531,0.0027363783196557934
80,0.0017383098602294922,0.0027239024639129647
81,0.0025200843811035156,0.0027213861912856875
82,0.001603841781616211,0.0027077576009238644
83,0.0017812252044677734,0.0026965945600027066
84,0.0017726421356201172,0.002685595126379104
85,0.0018029212951660156,0.0026752107283648323
86,0.0019767284393310547,0.0026670888412830443
87,0.0017864704132080078,0.00265696679038563
88,0.002048015594482422,0.0026500468904321842
89,0.0019457340240478516,0.0026421332627200008
90,0.0038521289825439453,0.0026555776596069334
91,0.0016455650329589844,0.002644478619753659
92,0.0018088817596435547,0.002635396045187245
93,0.0017566680908203125,0.00262594735750588
94,0.0015840530395507812,0.002614863375399975
95,0.005323648452758789,0.002643376902530068
96,0.0017323493957519531,0.0026338870326677957
97,0.002138376235961914,0.002628778673938869
98,0.001552581787109375,0.002617797073052854
99,0.0014951229095458984,0.0026064569299871273
100,0.0015254020690917969,0.002595646381378174
